Year,Trip Date,Sorter,Property,Site name,Site,Grid,Design,2001/2002,2011/2012,TREATMENTS,Plot,Ref,Dune Zone,Species,Viable,Non-viable,Evidence of predation,Estimate of spinifex husks,I.D. Confidence,Total (excluding spinifex husks),Total (incl. spin husks),Notes
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Goodenia cycloptera,2,,,,1,2,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Boerhavia coccinea,,,,69,1,0,69,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Triodia basedowii,,,,1,1,0,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Calotis erinacea,1,,,,2,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,14,209,Crest,Ptilotus latifolius,880,,,,1,880,880,*220 in 1/4 subsample
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,15,210,Crest,Triodia basedowii,,,,3,1,0,3,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,15,210,Crest,Boerhavia coccinea,,,,2,1,0,2,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,15,210,Crest,Trachymene glaucifolia,1,,,,1,1,1,
2017,11/5/2017,Kyle,Ethabuka Reserve,Field River South,FRS,U,Local,unburnt,unburnt,Unburnt/unburnt,15,210,Crest,Trichodesma zaylanicum,,,,1,2,0,1,
2017,10/5/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,1,211,Swale,Triodia basedowii,11,3,,,1,14,14,
2017,10/6/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,1,211,Swale,Goodenia cycloptera,1,,,,1,1,1,
2017,10/7/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,1,211,Swale,Newcastelia spodiotricha,45,7,,,1,52,52,
2017,10/8/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,1,211,Swale,Halgania cyanea,1,,,,2,1,1,
2017,10/9/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,2,212,Swale,Brunonia australis,1,,,,2,1,1,
2017,10/10/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,2,212,Swale,Newcastelia spodiotricha,73,13,,,1,86,86,
2017,10/11/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,2,212,Swale,Triodia basedowii,3,2,,,1,5,5,
2017,10/12/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,3,213,Swale,Triodia basedowii,9,3,,,1,12,12,
2017,10/13/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,3,213,Swale,Cleome viscosa,3,,,,2,3,3,
2017,10/14/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,3,213,Swale,Euphorbia drummondii,3,2,,,1,5,5,
2017,10/15/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,4,214,Swale,Triodia basedowii,4,3,,,1,7,7,
2017,10/16/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,4,214,Swale,Yakirra australiensis,1,3,,,2,4,4,
2017,10/17/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,4,214,Swale,Sclerolaena bicornis,,1,,,1,1,1,
2017,10/18/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,4,214,Swale,Euphorbia drummondii,,17,,,1,17,17,
2017,10/19/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,4,214,Swale,Aristida sp.,4,,,,1,4,4,
2017,10/20/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,5,215,Swale,Triodia basedowii,5,2,,,1,7,7,
2017,10/21/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,5,215,Swale,Newcastelia spodiotricha,19,3,,,1,22,22,
2017,10/22/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,6,216,Mid,Newcastelia spodiotricha,6,3,,,1,9,9,
2017,10/23/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,6,216,Mid,Triodia basedowii,1,2,,,1,3,3,
2017,10/24/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,6,216,Mid,Aristida sp.,2,,,,1,2,2,
2017,10/25/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,6,216,Mid,Eriachne aristidea,3,1,,,2,4,4,
2017,10/26/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,7,217,Mid,Triodia basedowii,32,5,,,1,37,37,
2017,10/27/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,7,217,Mid,Newcastelia spodiotricha,5,4,,,1,9,9,
2017,10/28/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,7,217,Mid,Euphorbia drummondii,4,3,,,1,7,7,
2017,10/29/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,7,217,Mid,Grevillea juncifolia,,1,,,2,1,1,
2017,10/30/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,8,218,Mid,Newcastelia spodiotricha,8,4,,,1,12,12,
2017,10/31/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,8,218,Mid,Triodia basedowii,63,14,,,1,77,77,
2017,11/1/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,8,218,Mid,Boerhavia coccinea,2,1,,,2,3,3,
2017,11/2/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,9,219,Mid,Triodia basedowii,2,1,,,1,3,3,
2017,11/3/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,9,219,Mid,Euphorbia drummondii,3,2,,,1,5,5,
2017,11/4/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,9,219,Mid,Corynotheca micrantha,,1,,,3,1,1,
2017,11/5/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,10,220,Mid,Triodia basedowii,2,3,,,1,5,5,
2017,11/6/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,10,220,Mid,Euphorbia drummondii,2,1,,,1,3,3,
2017,11/7/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,11,221,Crest,Goodenia cycloptera,6,2,,,1,8,8,
2017,11/8/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,11,221,Crest,Triodia basedowii,1,1,,,1,2,2,
2017,11/9/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,11,221,Crest,Euphorbia drummondii,1,2,,,1,3,3,
2017,11/10/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,11,221,Crest,Calotis erinacea,6,1,,,1,7,7,
2017,11/11/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,11,221,Crest,Sida fibulifera,1,,,,1,1,1,
2017,11/12/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,11,221,Crest,Newcastelia spodiotricha,,1,,,1,1,1,
2017,11/13/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,12,222,Crest,Goodenia cycloptera,13,9,,,1,22,22,
2017,11/14/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,12,222,Crest,Triodia basedowii,23,11,,,1,34,34,
2017,11/15/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,12,222,Crest,Calotis erinacea,1,,,,1,1,1,
2017,11/16/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,12,222,Crest,Newcastelia spodiotricha,2,1,,,1,3,3,
2017,11/17/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,12,222,Crest,Aristida sp.,3,1,,,1,4,4,
2017,11/18/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,13,223,Crest,Calotis erinacea,3,1,,,1,4,4,
2017,11/19/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,13,223,Crest,Goodenia cycloptera,2,8,,,1,10,10,
2017,11/20/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,13,223,Crest,Newcastelia spodiotricha,1,,,,1,1,1,
2017,11/21/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,13,223,Crest,Triodia basedowii,3,1,,,1,4,4,
2017,11/22/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,13,223,Crest,Aristida sp.,1,,,,1,1,1,
2017,11/23/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,13,223,Crest,Euphorbia drummondii,2,1,,,1,3,3,
2017,11/24/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,14,224,Crest,Sida fibulifera,1,,,,1,1,1,
2017,11/25/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,14,224,Crest,Goodenia cycloptera,5,3,,,1,8,8,
2017,11/26/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,14,224,Crest,Newcastelia spodiotricha,3,4,,,1,7,7,
2017,11/27/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,14,224,Crest,Euphorbia drummondii,2,1,,,1,3,3,
2017,11/28/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Newcastelia spodiotricha,1,,,,1,1,1,
2017,11/29/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Euphorbia drummondii,19,6,,,1,25,25,
2017,11/30/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Eriachne aristidea,1,,,,1,1,1,
2017,12/1/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Triodia basedowii,5,2,,,1,7,7,
2017,12/2/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Trachymene glaucifolia,1,,,,1,1,1,
2017,12/3/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Aristida sp.,12,3,,,1,15,15,
2017,12/4/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Adriana tomentosa,1,,,,1,1,1,
2017,12/5/2017,Daniel,Ethabuka Reserve,Field River South,FRS,3,Local/Regional,burnt,unburnt,Burnt/unburnt,15,225,Crest,Goodenia cycloptera,6,1,,,1,7,7,
2017,,Eleanor,Ethabuka Reserve,Field River South,FRS,5,Regional,burnt,unburnt,Burnt/unburnt,1,226,Swale,Sida fibulifera,29,16,,,1,45,45,
2017,,Eleanor,Ethabuka Reserve,Field River South,FRS,5,Regional,burnt,unburnt,Burnt/unburnt,1,226,Swale,Goodenia cycloptera,2,,,,1,2,2,
2017,,Eleanor,Ethabuka Reserve,Field River South,FRS,5,Regional,burnt,unburnt,Burnt/unburnt,1,226,Swale,Trachymene glaucifolia,4,1,,,1,5,5,"black, not brown"
2017,,Eleanor,Ethabuka Reserve,Field River South,FRS,5,Regional,burnt,unburnt,Burnt/unburnt,1,226,Swale,Calotis erinacea,4,3,,,2,7,7,
